customer_code,customer_legacy_code,cust_direct,business_type,business_type_description,state,region,city,channel,sales_rep_id,outlet_creation_date
5454340903,GC11928065,Indirect,25,Online,West Bengal,East,Delhi,GT,SR830,2022-04-26
5227416584,GC33118870,Indirect,16,Online,West Bengal,East,Delhi,GT,SR840,2023-04-04
5997413271,GC94914383,Indirect,24,Retailer,Karnataka,South,Mumbai,eCom,SR851,2024-06-11
5579064766,GC16705248,Indirect,29,Rural,Tamil Nadu,South,Mumbai,eCom,SR108,2024-04-13
5810959828,GC51250118,Indirect,26,Retailer,Maharashtra,West,Bangalore,eCom,SR389,2022-05-26
5783757514,GC23058343,Indirect,15,Modern Trade,Delhi,North,Kolkata,MT,SR854,2023-12-09
5740739735,GC71228059,Indirect,24,Wholesaler,Karnataka,South,Mumbai,GT,SR388,2023-07-19
5215984311,GC92037350,Indirect,17,Modern Trade,Karnataka,South,Kolkata,GT,SR221,2023-05-16
5765523129,GC32909541,Indirect,16,Modern Trade,Tamil Nadu,South,Mumbai,GT,SR847,2022-03-20
5334702822,GC89328380,Indirect,11,Retailer,Tamil Nadu,South,Delhi,GT,SR914,2023-07-09
5428414718,GC18584245,Indirect,22,Wholesaler,Delhi,North,Delhi,eCom,SR308,2024-06-02
5721218382,GC24271532,Indirect,15,Rural,Karnataka,South,Chennai,MT,SR868,2022-07-15
5697801251,GC25324937,Indirect,14,Modern Trade,Karnataka,South,Mumbai,GT,SR715,2023-02-02
5400957212,GC76725470,Direct,29,Rural,Tamil Nadu,South,Delhi,eCom,SR996,2023-12-26
5470406376,GC89856515,Indirect,10,Wholesaler,Tamil Nadu,South,Delhi,eCom,SR811,2022-02-28
5965953266,GC92628262,Direct,27,Wholesaler,West Bengal,East,Delhi,eCom,SR564,2022-02-14
5555742829,GC39604743,Indirect,24,Retailer,West Bengal,East,Kolkata,GT,SR131,2022-01-11
5484779555,GC18470495,Indirect,19,Online,Delhi,North,Chennai,eCom,SR719,2024-01-02
5129927269,GC37198033,Direct,12,Retailer,Tamil Nadu,South,Mumbai,eCom,SR930,2022-06-07
5266186631,GC67205134,Indirect,14,Rural,Karnataka,South,Bangalore,eCom,SR438,2023-06-24
5241266931,GC55277425,Direct,22,Retailer,Delhi,North,Chennai,eCom,SR257,2023-12-04
5068747287,GC63956682,Direct,17,Wholesaler,Maharashtra,West,Delhi,eCom,SR372,2023-06-03
5363016614,GC53518077,Indirect,11,Modern Trade,Tamil Nadu,South,Chennai,MT,SR471,2023-11-11
5022585366,GC26213828,Indirect,18,Online,Karnataka,South,Kolkata,eCom,SR361,2023-01-29
5631691672,GC87304983,Direct,26,Wholesaler,Tamil Nadu,South,Kolkata,MT,SR283,2024-05-30
5594768704,GC83267417,Indirect,27,Modern Trade,West Bengal,East,Bangalore,GT,SR854,2023-12-09
5247083812,GC28432040,Indirect,22,Rural,West Bengal,East,Delhi,GT,SR782,2023-06-25
5631832764,GC53163063,Direct,10,Rural,Karnataka,South,Kolkata,GT,SR489,2022-03-07
5236456621,GC38619492,Indirect,21,Rural,Karnataka,South,Kolkata,eCom,SR537,2023-06-18
5007721109,GC16118522,Direct,29,Retailer,Tamil Nadu,South,Kolkata,GT,SR737,2022-09-17
5076228245,GC89602555,Direct,29,Rural,Karnataka,South,Delhi,eCom,SR701,2022-11-10
5760038427,GC33279749,Indirect,14,Rural,West Bengal,East,Delhi,eCom,SR439,2022-05-10
5677641645,GC55030548,Indirect,17,Retailer,Delhi,North,Bangalore,eCom,SR200,2023-04-01
5063215224,GC18485498,Indirect,24,Modern Trade,Karnataka,South,Kolkata,GT,SR105,2024-02-21
5245824373,GC26206185,Indirect,12,Wholesaler,Karnataka,South,Kolkata,eCom,SR222,2022-08-16
5072370545,GC46761344,Indirect,15,Online,Maharashtra,West,Kolkata,eCom,SR270,2024-01-30
5972187337,GC28956482,Indirect,22,Rural,West Bengal,East,Kolkata,GT,SR347,2022-08-14
5033729406,GC65721070,Indirect,21,Rural,Karnataka,South,Delhi,eCom,SR698,2022-09-10
5923026480,GC32555403,Indirect,28,Rural,Tamil Nadu,South,Kolkata,GT,SR389,2023-02-13
5354794895,GC59650807,Direct,27,Retailer,Maharashtra,West,Chennai,GT,SR353,2024-04-07
5076082500,GC84277128,Indirect,10,Retailer,West Bengal,East,Delhi,eCom,SR776,2024-05-18
5552070932,GC32146747,Direct,16,Retailer,Tamil Nadu,South,Chennai,GT,SR693,2024-01-11
5255555531,GC68876111,Direct,21,Online,Maharashtra,West,Bangalore,eCom,SR601,2023-04-19
5299012686,GC42701425,Indirect,19,Wholesaler,West Bengal,East,Bangalore,GT,SR749,2022-02-20
5718309417,GC88112812,Indirect,21,Rural,Tamil Nadu,South,Mumbai,GT,SR107,2024-01-26
5521209849,GC15462513,Indirect,20,Modern Trade,Tamil Nadu,South,Mumbai,GT,SR508,2023-09-25
5230035022,GC27900736,Indirect,13,Rural,Tamil Nadu,South,Mumbai,eCom,SR950,2023-01-11
5578998028,GC23417457,Direct,28,Rural,Tamil Nadu,South,Mumbai,eCom,SR450,2022-07-02
5142068763,GC94851724,Direct,15,Rural,Maharashtra,West,Kolkata,GT,SR407,2022-08-03
5776693898,GC92200507,Direct,18,Rural,Delhi,North,Chennai,MT,SR146,2023-01-24
5947451608,GC60483455,Indirect,29,Wholesaler,West Bengal,East,Kolkata,GT,SR637,2024-01-28
5613152854,GC31173338,Indirect,19,Modern Trade,Karnataka,South,Mumbai,eCom,SR127,2023-12-29
5618702544,GC12097866,Indirect,14,Retailer,Karnataka,South,Chennai,GT,SR231,2023-02-08
5507526654,GC75359668,Direct,22,Modern Trade,Karnataka,South,Kolkata,GT,SR757,2022-01-27
5260916298,GC20834405,Indirect,18,Rural,Maharashtra,West,Chennai,MT,SR467,2022-11-27
5842478695,GC10852226,Indirect,11,Modern Trade,Tamil Nadu,South,Bangalore,eCom,SR755,2022-05-15
5507850824,GC10969588,Indirect,27,Rural,West Bengal,East,Chennai,GT,SR365,2022-09-16
5867043303,GC34080385,Indirect,10,Modern Trade,West Bengal,East,Kolkata,MT,SR253,2022-04-12
5437077308,GC21964334,Indirect,21,Online,Tamil Nadu,South,Bangalore,eCom,SR242,2022-11-22
5204451095,GC97477181,Direct,19,Modern Trade,Maharashtra,West,Bangalore,GT,SR623,2023-12-03
5101281557,GC89689161,Indirect,11,Retailer,Karnataka,South,Mumbai,eCom,SR663,2023-04-10
5104078666,GC48081803,Indirect,18,Retailer,West Bengal,East,Chennai,eCom,SR458,2023-06-21
5707577342,GC65864403,Direct,11,Modern Trade,Tamil Nadu,South,Chennai,MT,SR656,2022-02-06
5462837684,GC73889312,Direct,23,Modern Trade,Tamil Nadu,South,Bangalore,eCom,SR993,2024-05-15
5380424119,GC27031212,Direct,20,Wholesaler,West Bengal,East,Delhi,eCom,SR241,2022-05-19
5454814084,GC37670356,Direct,20,Modern Trade,West Bengal,East,Chennai,GT,SR660,2023-12-13
5441417711,GC29204927,Indirect,26,Retailer,Maharashtra,West,Mumbai,GT,SR249,2023-12-19
5501463916,GC95875952,Indirect,13,Online,Karnataka,South,Kolkata,eCom,SR936,2023-12-07
5927537643,GC46366259,Indirect,22,Retailer,Tamil Nadu,South,Bangalore,MT,SR750,2022-09-23
5782839238,GC80207530,Direct,16,Wholesaler,Karnataka,South,Kolkata,eCom,SR404,2023-08-17
5058165865,GC70454232,Indirect,25,Modern Trade,Karnataka,South,Chennai,GT,SR528,2022-03-31
5723019672,GC65301908,Indirect,10,Online,West Bengal,East,Delhi,MT,SR634,2022-10-19
5701642483,GC42112095,Direct,22,Retailer,West Bengal,East,Delhi,GT,SR297,2022-09-13
5693830224,GC33427561,Indirect,10,Online,Delhi,North,Bangalore,GT,SR924,2022-02-07
5105675387,GC91945021,Indirect,20,Rural,Tamil Nadu,South,Chennai,GT,SR149,2023-07-06
5065082363,GC15049433,Indirect,15,Retailer,West Bengal,East,Chennai,MT,SR453,2023-08-29
5432311310,GC90030269,Indirect,29,Rural,Maharashtra,West,Mumbai,eCom,SR170,2022-08-17
5781913386,GC34159253,Direct,12,Online,Delhi,North,Chennai,GT,SR730,2024-04-12
5364323393,GC77093782,Indirect,21,Modern Trade,Maharashtra,West,Kolkata,MT,SR863,2023-11-15
5859629660,GC92147935,Indirect,14,Modern Trade,Delhi,North,Mumbai,GT,SR138,2024-03-22
5925213847,GC21814004,Indirect,18,Modern Trade,West Bengal,East,Kolkata,MT,SR664,2022-04-11
5117326729,GC94180238,Indirect,21,Rural,Delhi,North,Kolkata,GT,SR188,2023-07-24
5266992705,GC50426348,Indirect,19,Modern Trade,West Bengal,East,Bangalore,eCom,SR526,2023-04-25
5205718272,GC56688115,Direct,28,Wholesaler,Delhi,North,Chennai,eCom,SR745,2023-05-17
5204235259,GC66208488,Direct,14,Retailer,Karnataka,South,Chennai,MT,SR788,2024-06-11
5575832441,GC10613380,Indirect,14,Retailer,Karnataka,South,Bangalore,eCom,SR407,2022-11-24
5481695135,GC84854623,Direct,18,Online,Tamil Nadu,South,Mumbai,eCom,SR601,2022-12-07
5150519597,GC41626932,Indirect,29,Rural,Karnataka,South,Chennai,MT,SR282,2022-04-06
5452991960,GC35756766,Indirect,26,Retailer,West Bengal,East,Delhi,GT,SR826,2022-09-10
5197018781,GC25771632,Indirect,19,Rural,Karnataka,South,Delhi,MT,SR435,2023-10-25
5299085574,GC81162107,Indirect,10,Online,Delhi,North,Delhi,eCom,SR101,2022-06-19
5496743109,GC22842469,Indirect,25,Modern Trade,Karnataka,South,Delhi,GT,SR144,2023-09-18
5268227631,GC93070162,Indirect,24,Online,Maharashtra,West,Kolkata,GT,SR791,2022-03-25
5938972143,GC58573570,Indirect,26,Wholesaler,West Bengal,East,Mumbai,MT,SR921,2022-04-01
5991348895,GC82440371,Indirect,29,Modern Trade,West Bengal,East,Bangalore,eCom,SR505,2024-06-13
5080943908,GC78120967,Indirect,22,Modern Trade,Maharashtra,West,Kolkata,MT,SR485,2022-07-22
5475808013,GC39430744,Indirect,10,Modern Trade,Delhi,North,Mumbai,GT,SR170,2022-05-12
5867607278,GC72306017,Indirect,17,Online,West Bengal,East,Mumbai,MT,SR305,2024-04-22
5924866553,GC94082607,Direct,14,Wholesaler,Maharashtra,West,Kolkata,eCom,SR470,2022-07-09
5919087451,GC98493393,Direct,15,Rural,Tamil Nadu,South,Kolkata,eCom,SR769,2023-06-20
5590907304,GC37931877,Direct,29,Online,Karnataka,South,Kolkata,MT,SR690,2023-08-02
5105128697,GC47101348,Direct,23,Retailer,West Bengal,East,Mumbai,eCom,SR715,2023-04-08
5054318806,GC17122803,Direct,20,Retailer,Tamil Nadu,South,Chennai,GT,SR639,2022-04-06
5700235246,GC36000523,Indirect,15,Online,West Bengal,East,Bangalore,eCom,SR463,2022-10-21
5580451872,GC25123535,Direct,20,Rural,Tamil Nadu,South,Bangalore,GT,SR260,2022-08-22
5897677788,GC30027622,Indirect,22,Retailer,Maharashtra,West,Mumbai,GT,SR247,2023-09-12
5015846122,GC73674613,Indirect,21,Rural,Maharashtra,West,Kolkata,GT,SR907,2022-08-09
5100140141,GC76775311,Direct,11,Modern Trade,Delhi,North,Mumbai,MT,SR727,2022-08-25
5994678970,GC33665782,Indirect,12,Online,Karnataka,South,Delhi,GT,SR738,2022-12-31
5809134796,GC31442569,Direct,13,Modern Trade,Delhi,North,Kolkata,eCom,SR896,2024-04-14
5911280105,GC99945021,Direct,26,Retailer,West Bengal,East,Chennai,GT,SR767,2024-06-19
5253810544,GC15786878,Indirect,15,Rural,Tamil Nadu,South,Delhi,MT,SR953,2022-05-13
5178575192,GC17251463,Indirect,16,Modern Trade,Karnataka,South,Bangalore,GT,SR852,2023-12-14
5436383774,GC96551756,Indirect,24,Retailer,Karnataka,South,Chennai,eCom,SR414,2022-07-27
5521453189,GC58881166,Indirect,20,Wholesaler,Maharashtra,West,Bangalore,GT,SR773,2023-02-02
5516854671,GC48260712,Indirect,12,Modern Trade,West Bengal,East,Kolkata,GT,SR683,2023-11-01
5229509408,GC38130660,Direct,15,Wholesaler,Delhi,North,Delhi,eCom,SR919,2024-03-11
5928411292,GC68340640,Direct,11,Wholesaler,West Bengal,East,Delhi,MT,SR727,2024-02-02
5430613729,GC43739891,Indirect,23,Retailer,Maharashtra,West,Chennai,MT,SR978,2022-02-22
5968990653,GC54868265,Indirect,18,Online,Karnataka,South,Delhi,MT,SR645,2022-07-11
5062959284,GC92788091,Indirect,27,Rural,Delhi,North,Kolkata,eCom,SR661,2024-03-15
5176777762,GC70820445,Indirect,28,Retailer,West Bengal,East,Mumbai,MT,SR964,2023-05-01
5406919288,GC15813974,Indirect,21,Modern Trade,Maharashtra,West,Mumbai,eCom,SR645,2022-11-03
5002314313,GC24015162,Indirect,22,Rural,Delhi,North,Chennai,MT,SR737,2022-06-04
5419212169,GC17040602,Indirect,21,Online,West Bengal,East,Chennai,GT,SR698,2024-01-19
5284759615,GC82123324,Indirect,21,Retailer,Maharashtra,West,Chennai,GT,SR861,2023-01-23
5994841203,GC33607235,Indirect,27,Online,Karnataka,South,Mumbai,MT,SR168,2023-01-01
5841889393,GC31212522,Indirect,18,Modern Trade,Delhi,North,Bangalore,eCom,SR845,2022-04-27
5843026227,GC13901068,Indirect,26,Retailer,West Bengal,East,Delhi,MT,SR245,2023-09-15
5488561518,GC75103838,Indirect,25,Modern Trade,Delhi,North,Kolkata,GT,SR429,2022-12-14
5306284028,GC79109207,Direct,26,Rural,Delhi,North,Mumbai,MT,SR803,2022-05-19
5454200826,GC25577992,Indirect,17,Rural,Tamil Nadu,South,Bangalore,MT,SR142,2022-08-05
5747959430,GC19510600,Indirect,20,Online,Tamil Nadu,South,Kolkata,MT,SR260,2022-12-10
5784374109,GC41581408,Indirect,11,Online,Tamil Nadu,South,Delhi,MT,SR504,2022-05-20
5841128035,GC69702849,Indirect,17,Rural,Maharashtra,West,Bangalore,GT,SR641,2022-05-25
5596751693,GC89551741,Indirect,21,Wholesaler,Maharashtra,West,Kolkata,eCom,SR663,2023-07-09
5710678904,GC87814308,Indirect,10,Rural,West Bengal,East,Delhi,GT,SR986,2022-03-05
5771385010,GC53751263,Direct,22,Retailer,Karnataka,South,Chennai,eCom,SR515,2023-05-31
5522559454,GC66246123,Indirect,26,Modern Trade,Karnataka,South,Bangalore,MT,SR117,2024-01-21
5166211829,GC36675960,Direct,23,Rural,Maharashtra,West,Mumbai,GT,SR664,2022-06-09
5203901283,GC53712695,Indirect,23,Rural,Tamil Nadu,South,Delhi,GT,SR789,2022-03-06
5318587604,GC40878564,Indirect,25,Modern Trade,Tamil Nadu,South,Delhi,GT,SR282,2024-02-24
5233754555,GC24781783,Indirect,26,Modern Trade,West Bengal,East,Mumbai,GT,SR850,2024-01-01
5062795957,GC53772726,Indirect,15,Retailer,Karnataka,South,Mumbai,MT,SR396,2022-02-10
5621890096,GC40572391,Indirect,16,Modern Trade,West Bengal,East,Mumbai,GT,SR228,2023-12-08
5789991777,GC23161945,Indirect,10,Online,Delhi,North,Delhi,GT,SR375,2023-11-27
5582177668,GC41825487,Direct,24,Rural,Maharashtra,West,Bangalore,GT,SR498,2023-04-06
5065452690,GC65377624,Indirect,29,Modern Trade,Tamil Nadu,South,Delhi,GT,SR720,2024-05-13
5803132646,GC36837617,Indirect,27,Retailer,West Bengal,East,Chennai,MT,SR150,2023-11-07
5336730606,GC60403103,Indirect,22,Modern Trade,Delhi,North,Bangalore,MT,SR598,2022-01-02
5061380746,GC39616854,Indirect,11,Rural,Karnataka,South,Chennai,MT,SR310,2023-11-30
5053839920,GC19868991,Indirect,28,Wholesaler,Delhi,North,Delhi,eCom,SR116,2022-11-17
5627255918,GC73215242,Direct,24,Modern Trade,West Bengal,East,Bangalore,MT,SR905,2023-06-22
5511947770,GC88529753,Indirect,21,Online,Karnataka,South,Kolkata,GT,SR419,2022-05-29
5539931481,GC75016103,Direct,24,Rural,Maharashtra,West,Delhi,eCom,SR392,2022-11-09
5987184409,GC17293304,Indirect,27,Retailer,Maharashtra,West,Chennai,GT,SR576,2022-09-16
5915601010,GC68500818,Indirect,23,Rural,Karnataka,South,Mumbai,GT,SR965,2022-06-22
5570292350,GC29453688,Indirect,15,Wholesaler,Delhi,North,Mumbai,MT,SR275,2023-03-26
5169042105,GC39013196,Indirect,21,Retailer,Delhi,North,Mumbai,eCom,SR676,2023-03-02
5061073976,GC91796786,Direct,29,Wholesaler,Karnataka,South,Chennai,eCom,SR863,2022-10-02
5545276696,GC71067841,Direct,15,Wholesaler,West Bengal,East,Bangalore,MT,SR874,2022-12-18
5086019028,GC33898911,Indirect,18,Online,Tamil Nadu,South,Kolkata,GT,SR841,2024-03-21
5914122100,GC61986593,Indirect,13,Modern Trade,Delhi,North,Bangalore,MT,SR185,2022-05-23
5199528037,GC60128319,Direct,26,Online,Karnataka,South,Bangalore,MT,SR431,2022-06-07
5073574218,GC28307917,Direct,11,Online,Tamil Nadu,South,Chennai,eCom,SR964,2022-07-18
5638914080,GC71436848,Indirect,25,Online,Maharashtra,West,Kolkata,GT,SR843,2024-04-16
5072972420,GC36059032,Direct,23,Retailer,Karnataka,South,Delhi,eCom,SR678,2023-07-25
5725003955,GC94828438,Indirect,17,Modern Trade,West Bengal,East,Mumbai,MT,SR188,2024-06-06
5925371323,GC58129159,Indirect,23,Modern Trade,Tamil Nadu,South,Delhi,eCom,SR790,2023-09-24
5252548261,GC46197787,Direct,11,Retailer,West Bengal,East,Delhi,eCom,SR354,2022-09-27
5433550699,GC37140286,Direct,25,Online,Delhi,North,Bangalore,GT,SR313,2023-07-01
5128727266,GC55082572,Indirect,13,Online,Delhi,North,Chennai,GT,SR864,2023-05-11
5955938726,GC27074074,Indirect,10,Wholesaler,Maharashtra,West,Chennai,MT,SR762,2022-07-24
5611684318,GC14307663,Indirect,29,Wholesaler,West Bengal,East,Delhi,eCom,SR812,2023-11-22
5264371717,GC86325036,Indirect,23,Rural,Maharashtra,West,Delhi,GT,SR714,2023-01-10
5621609600,GC18006318,Indirect,17,Wholesaler,West Bengal,East,Kolkata,eCom,SR657,2024-05-01
5638360085,GC47662052,Indirect,12,Modern Trade,Tamil Nadu,South,Mumbai,MT,SR457,2024-06-14
5042672287,GC28320921,Indirect,14,Retailer,Delhi,North,Kolkata,GT,SR211,2022-11-14
5665055833,GC24912833,Indirect,15,Online,Tamil Nadu,South,Delhi,GT,SR592,2024-02-25
5088029013,GC72482955,Direct,17,Rural,Maharashtra,West,Chennai,GT,SR816,2022-09-14
5450139320,GC71549421,Indirect,15,Wholesaler,Karnataka,South,Delhi,eCom,SR846,2023-09-09
5705849060,GC66133052,Indirect,15,Rural,Karnataka,South,Mumbai,MT,SR775,2024-01-23
5626713347,GC32978251,Indirect,13,Retailer,Delhi,North,Delhi,GT,SR835,2024-05-03
5606907788,GC56113991,Indirect,16,Retailer,Tamil Nadu,South,Delhi,GT,SR150,2022-06-28
5561333669,GC39508245,Direct,28,Rural,Delhi,North,Delhi,MT,SR516,2022-02-10
5339699535,GC49615907,Indirect,16,Rural,Maharashtra,West,Delhi,eCom,SR385,2023-08-05
5279995032,GC91018650,Direct,12,Rural,Delhi,North,Bangalore,MT,SR500,2023-04-18
5219321646,GC31043745,Indirect,17,Online,Maharashtra,West,Bangalore,eCom,SR763,2024-04-24
5719112790,GC95630804,Direct,10,Modern Trade,Delhi,North,Mumbai,eCom,SR591,2022-10-12
5769005091,GC92077910,Direct,10,Wholesaler,West Bengal,East,Delhi,eCom,SR349,2024-02-25
5337352358,GC32808354,Direct,23,Wholesaler,West Bengal,East,Delhi,eCom,SR857,2023-08-11
5256287095,GC87594146,Indirect,15,Wholesaler,Maharashtra,West,Delhi,MT,SR387,2024-05-04
5285201412,GC84189605,Indirect,19,Rural,Tamil Nadu,South,Mumbai,GT,SR860,2022-10-14
5424971817,GC40830120,Indirect,23,Rural,Delhi,North,Mumbai,eCom,SR366,2022-08-13
5140529481,GC21606388,Indirect,13,Rural,Karnataka,South,Bangalore,eCom,SR841,2023-01-13
5721221887,GC65256920,Indirect,15,Online,Karnataka,South,Mumbai,GT,SR405,2022-02-27
5693101194,GC80030620,Direct,25,Online,Karnataka,South,Delhi,MT,SR764,2023-02-21
5322119408,GC75661110,Indirect,10,Online,West Bengal,East,Bangalore,MT,SR523,2024-06-12
5490941149,GC39050434,Direct,15,Online,Tamil Nadu,South,Chennai,MT,SR688,2024-02-07
5339492674,GC89400640,Indirect,18,Retailer,Karnataka,South,Bangalore,MT,SR730,2022-07-03
5997525838,GC73550616,Direct,24,Online,West Bengal,East,Kolkata,eCom,SR619,2023-11-01
5807308348,GC72110987,Indirect,21,Online,Maharashtra,West,Mumbai,GT,SR503,2023-09-01
5077892576,GC47469681,Direct,12,Online,West Bengal,East,Mumbai,MT,SR163,2022-05-03
5010002396,GC11946674,Indirect,20,Wholesaler,Maharashtra,West,Mumbai,GT,SR285,2024-01-31
5492080329,GC67460000,Indirect,24,Wholesaler,Karnataka,South,Bangalore,GT,SR426,2022-01-07
5666964667,GC43105363,Indirect,12,Wholesaler,West Bengal,East,Mumbai,eCom,SR503,2023-05-24
5604509817,GC43263373,Direct,23,Modern Trade,Karnataka,South,Mumbai,eCom,SR441,2023-05-26
5107354053,GC53928918,Indirect,11,Retailer,Tamil Nadu,South,Bangalore,eCom,SR605,2022-03-24
5078663096,GC68283876,Indirect,13,Rural,Maharashtra,West,Kolkata,GT,SR407,2023-12-19
5577280546,GC87774748,Indirect,28,Online,Maharashtra,West,Chennai,eCom,SR550,2023-08-10
5228872698,GC39850909,Indirect,21,Wholesaler,Delhi,North,Delhi,GT,SR369,2024-03-26
5543189555,GC89426243,Indirect,11,Retailer,Delhi,North,Bangalore,GT,SR664,2022-06-07
5284756779,GC29994374,Indirect,26,Online,West Bengal,East,Mumbai,GT,SR831,2022-02-23
5142224154,GC87000815,Indirect,12,Modern Trade,Karnataka,South,Kolkata,GT,SR702,2023-11-12
5374745382,GC10681501,Indirect,19,Rural,Karnataka,South,Kolkata,eCom,SR144,2022-03-25
5945820704,GC66072388,Indirect,25,Online,Tamil Nadu,South,Mumbai,eCom,SR706,2022-03-12
5073864104,GC15935671,Direct,18,Rural,Tamil Nadu,South,Kolkata,GT,SR858,2022-07-19
5944109232,GC15376584,Direct,20,Online,Maharashtra,West,Mumbai,eCom,SR577,2023-07-30
5262298393,GC73169926,Indirect,24,Modern Trade,Karnataka,South,Delhi,eCom,SR383,2022-07-14
5396776692,GC77674770,Indirect,12,Retailer,Karnataka,South,Delhi,GT,SR381,2022-12-10
5306002884,GC14512474,Indirect,25,Rural,Karnataka,South,Mumbai,MT,SR524,2023-12-11
5169379374,GC67136170,Indirect,21,Rural,Tamil Nadu,South,Kolkata,MT,SR976,2023-09-04
5470497096,GC81285951,Direct,14,Retailer,West Bengal,East,Chennai,eCom,SR462,2024-06-16
5895226828,GC62924755,Direct,16,Rural,Maharashtra,West,Chennai,GT,SR946,2023-10-07
5583275843,GC74326441,Indirect,18,Wholesaler,West Bengal,East,Delhi,eCom,SR207,2022-03-01
5755420240,GC23153230,Indirect,27,Retailer,Maharashtra,West,Chennai,GT,SR235,2022-02-10
5324825305,GC70725652,Indirect,17,Modern Trade,West Bengal,East,Chennai,eCom,SR291,2024-03-21
5656783995,GC76476033,Direct,21,Online,Maharashtra,West,Mumbai,MT,SR708,2023-10-29
5866616964,GC42280906,Indirect,29,Online,Delhi,North,Mumbai,eCom,SR883,2023-08-07
5702201721,GC21152355,Indirect,11,Retailer,Delhi,North,Chennai,GT,SR196,2022-06-04
5567945747,GC84958851,Indirect,19,Wholesaler,Tamil Nadu,South,Bangalore,GT,SR401,2024-02-20
5008399996,GC11667385,Indirect,28,Modern Trade,West Bengal,East,Mumbai,GT,SR665,2024-05-27
5717112652,GC64575354,Indirect,18,Online,Tamil Nadu,South,Mumbai,eCom,SR873,2022-05-09
5877358886,GC39260335,Indirect,17,Online,Tamil Nadu,South,Chennai,GT,SR400,2023-07-24
5595499669,GC27812303,Indirect,10,Wholesaler,Tamil Nadu,South,Mumbai,MT,SR297,2022-08-17
5321455482,GC58104396,Direct,15,Rural,Karnataka,South,Bangalore,MT,SR400,2023-09-20
5712308209,GC49700319,Indirect,21,Retailer,Karnataka,South,Chennai,MT,SR509,2023-07-14
5111225158,GC42086411,Indirect,28,Wholesaler,Delhi,North,Bangalore,eCom,SR865,2024-04-29
5942881649,GC96924795,Indirect,26,Wholesaler,Tamil Nadu,South,Mumbai,eCom,SR553,2023-10-01
5144193987,GC22177508,Indirect,11,Wholesaler,West Bengal,East,Chennai,GT,SR523,2023-05-24
5283968123,GC12138110,Indirect,20,Wholesaler,Karnataka,South,Chennai,eCom,SR944,2023-03-17
5123940587,GC74395377,Indirect,27,Rural,Delhi,North,Mumbai,GT,SR280,2022-01-01
5955321749,GC99796439,Indirect,20,Modern Trade,Karnataka,South,Mumbai,GT,SR686,2022-11-24
5114929002,GC50914476,Indirect,27,Wholesaler,Delhi,North,Kolkata,GT,SR805,2023-02-26
5797163846,GC31716808,Direct,17,Wholesaler,Delhi,North,Mumbai,eCom,SR112,2023-09-06
5594019365,GC71643898,Direct,24,Retailer,Delhi,North,Bangalore,eCom,SR295,2022-08-05
5166910922,GC86555214,Indirect,18,Online,Delhi,North,Chennai,eCom,SR188,2024-01-16
5292431670,GC88337534,Indirect,24,Rural,West Bengal,East,Chennai,GT,SR668,2023-08-01
